no,waktu_terima_lokal,seq,ts_epoch_ms,tr_epoch_ms,delay_ms,jitter_ms,delay_valid,time_synced,packet_lost_before_this,n_sent_sejauh_ini,n_received_sejauh_ini,payload_size_bytes,payload_size_bit,elapsed_time_sec,throughput_bps,lat_raw,lon_raw,lat_kf,lon_kf,nav_mode,delivery_status,speed,pwm_l,pwm_r,battery
100,2026-07-10 16:50:46.611,496,1783677046000.0,1783677046610.998,610.998046875,205.34814453125,True,True,0,100,100,863,6904,24.046157958984374,28030.091175050573,-7.051072,110.3992,-7.051072,110.3993,1,DELIVERY,-0.008,-69,-75,12.73
101,2026-07-10 16:50:47.030,498,1783677047000.0,1783677047029.723,29.722900390625,581.275146484375,True,True,0,101,101,864,6912,24.4648828125,27832.873969544995,-7.051072,110.3992,-7.051072,110.3993,1,DELIVERY,-0.008,-69,-77,12.73
102,2026-07-10 16:50:47.360,499,1783677047000.0,1783677047359.835,359.8349609375,330.112060546875,True,True,0,102,102,867,6936,24.794994873046875,27742.05050341571,-7.051072,110.3992,-7.051072,110.3993,1,DELIVERY,-0.038,-51,-51,12.73
103,2026-07-10 16:50:47.625,500,1783677047000.0,1783677047624.631,624.631103515625,264.796142578125,True,True,0,103,103,865,6920,25.059791015625,27725.051640167156,-7.051072,110.3992,-7.051072,110.3993,1,DELIVERY,-0.043,-68,-77,12.73
104,2026-07-10 16:50:47.838,501,1783677047000.0,1783677047838.057,838.056884765625,213.42578125,True,True,0,104,104,861,6888,25.273216796875,27763.462231161677,-7.051072,110.3992,-7.051072,110.3993,1,DELIVERY,-0.127,-68,-78,12.73
105,2026-07-10 16:50:48.049,502,1783677048000.0,1783677048047.925,47.925048828125,790.1318359375,True,True,0,105,105,859,6872,25.4830849609375,27804.482898601666,-7.051072,110.3992,-7.051072,110.3993,1,DELIVERY,-0.127,-68,-78,12.73
106,2026-07-10 16:50:48.147,503,1783677048000.0,1783677048146.428,146.427978515625,98.5029296875,True,True,0,106,106,861,6888,25.581587890625,27966.67677780032,-7.051072,110.3992,-7.051072,110.3993,1,DELIVERY,-0.127,-68,-78,12.73
107,2026-07-10 16:50:48.255,504,1783677048000.0,1783677048255.1,255.10009765625,108.672119140625,True,True,0,107,107,861,6888,25.690260009765623,28116.49238759845,-7.051072,110.3992,-7.051072,110.3993,1,DELIVERY,-0.138,-48,-48,12.73
108,2026-07-10 16:50:48.550,505,1783677048000.0,1783677048550.077,550.076904296875,294.976806640625,True,True,0,108,108,864,6912,25.98523681640625,28063.31938216496,-7.051075,110.3992,-7.051073,110.3993,1,DELIVERY,-0.09,-68,-78,12.73
109,2026-07-10 16:50:48.862,506,1783677048000.0,1783677048862.074,862.073974609375,311.9970703125,True,True,0,109,109,862,6896,26.29723388671875,27992.601928059692,-7.051075,110.3992,-7.051073,110.3993,1,DELIVERY,-0.101,-66,-79,12.73
110,2026-07-10 16:50:49.085,508,1783677049000.0,1783677049085.422,85.422119140625,776.65185546875,True,True,0,110,110,861,6888,26.52058203125,28016.57969363123,-7.051075,110.3992,-7.051073,110.3993,1,DELIVERY,-0.101,-66,-79,12.73
111,2026-07-10 16:50:49.370,509,1783677049000.0,1783677049369.431,369.430908203125,284.0087890625,True,True,0,111,111,866,6928,26.8045908203125,27978.192430816474,-7.051075,110.3992,-7.051073,110.3993,1,DELIVERY,-0.111,-45,-45,12.73
112,2026-07-10 16:50:49.781,510,1783677049000.0,1783677049781.093,781.093017578125,411.662109375,True,True,0,112,112,861,6888,27.2162529296875,27808.089598346116,-7.051077,110.3992,-7.051073,110.3993,1,DELIVERY,-0.073,-69,-77,12.73
113,2026-07-10 16:50:49.887,511,1783677049000.0,1783677049887.401,887.40087890625,106.307861328125,True,True,0,113,113,869,6952,27.322560791015626,27954.33436280073,-7.051077,110.3992,-7.051074,110.3993,1,DELIVERY,-0.075,-67,-79,12.73
114,2026-07-10 16:50:50.189,513,1783677050000.0,1783677050188.636,188.635986328125,698.764892578125,True,True,0,114,114,864,6912,27.6237958984375,27899.713813176317,-7.051077,110.3992,-7.051074,110.3993,1,DELIVERY,-0.075,-67,-79,12.73
115,2026-07-10 16:50:50.330,514,1783677050000.0,1783677050329.234,329.23388671875,140.597900390625,True,True,0,115,115,862,6896,27.764393798828124,28006.80633022935,-7.051077,110.3992,-7.051074,110.3993,1,DELIVERY,-0.1,-45,-45,12.72
116,2026-07-10 16:50:50.602,515,1783677050000.0,1783677050602.14,602.139892578125,272.906005859375,True,True,0,116,116,866,6928,28.0372998046875,27981.29653943486,-7.051077,110.3992,-7.051074,110.3993,1,DELIVERY,-0.092,-67,-79,12.72
117,2026-07-10 16:50:50.908,516,1783677050000.0,1783677050907.476,907.47607421875,305.336181640625,True,True,0,117,117,865,6920,28.342635986328126,27924.008210872606,-7.051077,110.3992,-7.051074,110.3993,1,DELIVERY,-0.113,-68,-78,12.72
118,2026-07-10 16:50:51.125,517,1783677051000.0,1783677051124.905,124.905029296875,782.571044921875,True,True,0,118,118,866,6928,28.56006494140625,27953.99806120643,-7.051077,110.3992,-7.051074,110.3993,1,DELIVERY,-0.113,-68,-78,12.72
119,2026-07-10 16:50:51.138,518,1783677051000.0,1783677051138.069,138.069091796875,13.1640625,True,True,0,119,119,869,6952,28.57322900390625,28184.423954671158,-7.051077,110.3992,-7.051074,110.3993,1,DELIVERY,-0.113,-68,-78,12.72
120,2026-07-10 16:50:51.424,519,1783677051000.0,1783677051423.245,423.2451171875,285.176025390625,True,True,0,120,120,867,6936,28.858405029296875,28146.254069668877,-7.051077,110.3992,-7.051074,110.3993,1,DELIVERY,-0.135,-36,-36,12.73
121,2026-07-10 16:50:51.667,520,1783677051000.0,1783677051666.315,666.31494140625,243.06982421875,True,True,0,121,121,867,6936,29.101474853515626,28149.501154957336,-7.051079,110.3992,-7.051075,110.3993,1,DELIVERY,-0.122,-69,-78,12.73
122,2026-07-10 16:50:51.761,521,1783677051000.0,1783677051760.78,760.780029296875,94.465087890625,True,True,0,122,122,868,6944,29.19593994140625,28296.263167343957,-7.051079,110.3992,-7.051075,110.3993,1,DELIVERY,-0.117,-68,-79,12.73
123,2026-07-10 16:50:52.072,522,1783677052000.0,1783677052071.483,71.48291015625,689.297119140625,True,True,0,123,123,867,6936,29.506642822265626,28233.37121129098,-7.051079,110.3992,-7.051075,110.3993,1,DELIVERY,-0.117,-68,-79,12.73
124,2026-07-10 16:50:52.176,523,1783677052000.0,1783677052175.958,175.9580078125,104.47509765625,True,True,0,124,124,867,6936,29.611117919921874,28367.993477033044,-7.051079,110.3992,-7.051075,110.3993,1,DELIVERY,-0.117,-68,-79,12.73
125,2026-07-10 16:50:52.383,524,1783677052000.0,1783677052381.907,381.906982421875,205.948974609375,True,True,0,125,125,865,6920,29.81706689453125,28404.135222144705,-7.051079,110.3992,-7.051075,110.3993,1,DELIVERY,-0.137,-33,-33,12.73
126,2026-07-10 16:50:52.647,525,1783677052000.0,1783677052646.557,646.556884765625,264.64990234375,True,True,0,126,126,864,6912,30.081716796875,28384.018298074665,-7.051079,110.3992,-7.051075,110.3993,1,DELIVERY,-0.105,-69,-77,12.73
127,2026-07-10 16:50:52.837,526,1783677052000.0,1783677052836.97,836.969970703125,190.4130859375,True,True,0,127,127,860,6880,30.2721298828125,28432.75327279459,-7.051079,110.3992,-7.051075,110.3993,1,DELIVERY,-0.105,-68,-79,12.73
128,2026-07-10 16:50:53.163,527,1783677053000.0,1783677053162.9,162.89990234375,674.070068359375,True,True,0,128,128,859,6872,30.598059814453126,28354.477547304785,-7.051079,110.3992,-7.051075,110.3993,1,DELIVERY,-0.112,-68,-79,12.73
129,2026-07-10 16:50:53.289,528,1783677053000.0,1783677053288.268,288.26806640625,125.3681640625,True,True,0,129,129,859,6872,30.723427978515623,28462.448936736422,-7.051079,110.3992,-7.051075,110.3993,1,DELIVERY,-0.112,-68,-79,12.73
130,2026-07-10 16:50:53.471,529,1783677053000.0,1783677053470.532,470.531982421875,182.263916015625,True,True,0,130,130,864,6912,30.90569189453125,28518.241979755163,-7.051079,110.3992,-7.051075,110.3993,1,DELIVERY,-0.133,-27,-27,12.73
131,2026-07-10 16:50:53.607,530,1783677053000.0,1783677053606.963,606.962890625,136.430908203125,True,True,0,131,131,861,6888,31.042122802734376,28614.795632525376,-7.051079,110.3992,-7.051075,110.3993,1,DELIVERY,-0.11,-69,-77,12.73
132,2026-07-10 16:50:54.032,532,1783677054000.0,1783677054032.405,32.405029296875,574.557861328125,True,True,0,132,132,863,6904,31.46756494140625,28447.32351126741,-7.051081,110.3992,-7.051076,110.3993,1,DELIVERY,-0.112,-67,-79,12.73
133,2026-07-10 16:50:54.291,533,1783677054000.0,1783677054290.304,290.303955078125,257.89892578125,True,True,0,133,133,867,6936,31.7254638671875,28434.698505165547,-7.051081,110.3992,-7.051076,110.3993,1,DELIVERY,-0.112,-67,-79,12.73
134,2026-07-10 16:50:54.428,534,1783677054000.0,1783677054427.153,427.153076171875,136.84912109375,True,True,0,134,134,852,6816,31.86231298828125,28526.49148021033,-7.051081,110.3992,-7.051076,110.3993,1,DELIVERY,-0.128,-24,-24,12.74
135,2026-07-10 16:50:54.713,535,1783677054000.0,1783677054712.539,712.5390625,285.385986328125,True,True,0,135,135,865,6920,32.147698974609376,28488.50864017798,-7.051081,110.3992,-7.051076,110.3993,1,DELIVERY,-0.092,-69,-78,12.74
136,2026-07-10 16:50:55.104,537,1783677055000.0,1783677055104.02,104.02001953125,608.51904296875,True,True,0,136,136,862,6896,32.539179931640625,28357.69069590918,-7.051083,110.3992,-7.051077,110.3993,1,DELIVERY,-0.094,-67,-79,12.74
137,2026-07-10 16:50:55.411,538,1783677055000.0,1783677055410.979,410.97900390625,306.958984375,True,True,0,137,137,861,6888,32.846138916015626,28302.382888197542,-7.051083,110.3992,-7.051077,110.3993,1,DELIVERY,-0.094,-67,-79,12.74
138,2026-07-10 16:50:55.517,539,1783677055000.0,1783677055517.311,517.31103515625,106.33203125,True,True,0,138,138,857,6856,32.952470947265624,28419.113137180644,-7.051083,110.3992,-7.051077,110.3993,1,DELIVERY,-0.122,-21,-21,12.73
139,2026-07-10 16:50:55.763,540,1783677055000.0,1783677055763.172,763.172119140625,245.861083984375,True,True,0,139,139,855,6840,33.19833203125,28414.680566241743,-7.051084,110.3992,-7.051078,110.3993,1,DELIVERY,-0.118,-66,-80,12.73
140,2026-07-10 16:50:56.072,542,1783677056000.0,1783677056071.586,71.5859375,691.586181640625,True,True,0,140,140,857,6856,33.50674584960937,28357.752324404766,-7.051084,110.3992,-7.051078,110.3993,1,DELIVERY,-0.109,-67,-79,12.73
141,2026-07-10 16:50:56.437,543,1783677056000.0,1783677056436.793,436.79296875,365.20703125,True,True,0,141,141,856,6848,33.871952880859375,28254.17251158266,-7.051084,110.3992,-7.051078,110.3993,1,DELIVERY,-0.109,-67,-79,12.73
142,2026-07-10 16:50:56.744,544,1783677056000.0,1783677056744.406,744.406005859375,307.613037109375,True,True,0,142,142,855,6840,34.17956591796875,28200.007054310805,-7.051084,110.3992,-7.051078,110.3993,1,DELIVERY,-0.127,-15,-15,12.73
143,2026-07-10 16:50:56.849,545,1783677056000.0,1783677056848.637,848.636962890625,104.23095703125,True,True,0,143,143,855,6840,34.283796875,28313.78343359176,-7.051085,110.3993,-7.051078,110.3993,1,DELIVERY,-0.101,-66,-75,12.73
144,2026-07-10 16:50:57.101,547,1783677057000.0,1783677057100.604,100.60400390625,748.032958984375,True,True,0,144,144,852,6816,34.535763916015625,28304.571526986972,-7.051085,110.3993,-7.051079,110.3993,1,DELIVERY,-0.088,-66,-80,12.73
145,2026-07-10 16:50:57.359,548,1783677057000.0,1783677057358.634,358.634033203125,258.030029296875,True,True,0,145,145,851,6808,34.7937939453125,28290.332510077158,-7.051085,110.3993,-7.051079,110.3993,1,DELIVERY,-0.088,-66,-80,12.73
146,2026-07-10 16:50:57.510,549,1783677057000.0,1783677057510.047,510.047119140625,151.4130859375,True,True,0,146,146,854,6832,34.94520703125,28363.26020657563,-7.051085,110.3993,-7.051079,110.3993,1,DELIVERY,-0.113,-9,-9,12.73
147,2026-07-10 16:50:57.790,550,1783677057000.0,1783677057789.333,789.3330078125,279.285888671875,True,True,0,147,147,852,6816,35.22449291992187,28331.87697744191,-7.051085,110.3993,-7.051079,110.3993,1,DELIVERY,-0.101,-67,-72,12.73
148,2026-07-10 16:50:58.181,552,1783677058000.0,1783677058180.566,180.56591796875,608.76708984375,True,True,0,148,148,852,6816,35.61572583007813,28212.032089247354,-7.051085,110.3993,-7.051079,110.3993,1,DELIVERY,-0.116,-67,-79,12.73
149,2026-07-10 16:50:58.382,553,1783677058000.0,1783677058382.269,382.26904296875,201.703125,True,True,0,149,149,854,6832,35.81742895507813,28243.903303857154,-7.051085,110.3993,-7.051079,110.3993,1,DELIVERY,-0.116,-67,-79,12.73
150,2026-07-10 16:50:58.689,554,1783677058000.0,1783677058689.61,689.610107421875,307.341064453125,True,True,0,150,150,853,6824,36.12477001953125,28192.511660264274,-7.051085,110.3993,-7.051079,110.3993,1,DELIVERY,-0.116,-6,-6,12.73
151,2026-07-10 16:50:58.797,555,1783677058000.0,1783677058796.729,796.72900390625,107.118896484375,True,True,0,151,151,854,6832,36.23188891601563,28297.724205783656,-7.051088,110.3993,-7.05108,110.3993,1,DELIVERY,-0.112,-67,-69,12.73
152,2026-07-10 16:50:59.199,557,1783677059000.0,1783677059199.526,199.52587890625,597.203125,True,True,0,152,152,853,6824,36.63468579101563,28172.863441157602,-7.051088,110.3993,-7.051081,110.3993,1,DELIVERY,-0.121,-69,-77,12.73
153,2026-07-10 16:50:59.372,558,1783677059000.0,1783677059372.285,372.284912109375,172.759033203125,True,True,0,153,153,851,6808,36.80744482421875,28225.594168829983,-7.051088,110.3993,-7.051081,110.3993,1,DELIVERY,-0.121,-69,-77,12.73
154,2026-07-10 16:50:59.628,559,1783677059000.0,1783677059627.732,627.73193359375,255.447021484375,True,True,0,154,154,850,6800,37.06289184570313,28214.52800697294,-7.051088,110.3993,-7.051081,110.3993,1,DELIVERY,-0.121,-3,-3,12.73
155,2026-07-10 16:50:59.983,560,1783677059000.0,1783677059982.914,982.9140625,355.18212890625,True,True,0,155,155,851,6808,37.41807397460938,28128.652498634856,-7.051088,110.3993,-7.051081,110.3993,1,DELIVERY,-0.142,-63,-63,12.73
156,2026-07-10 16:51:00.327,562,1783677060000.0,1783677060326.528,326.528076171875,656.385986328125,True,True,0,156,156,853,6824,37.76168798828125,28053.40694326882,-7.05109,110.3993,-7.051082,110.3993,1,DELIVERY,-0.111,-69,-77,12.73
157,2026-07-10 16:51:00.537,563,1783677060000.0,1783677060536.921,536.9208984375,210.392822265625,True,True,0,157,157,856,6848,37.97208081054688,28078.313783211517,-7.05109,110.3993,-7.051082,110.3993,1,DELIVERY,-0.111,-69,-77,12.73
158,2026-07-10 16:51:00.597,564,1783677060000.0,1783677060596.579,596.5791015625,59.658203125,True,True,0,158,158,855,6840,38.031739013671874,28214.11872894532,-7.05109,110.3993,-7.051082,110.3993,1,DELIVERY,-0.111,-69,-77,12.73
159,2026-07-10 16:51:01.043,566,1783677061000.0,1783677061042.723,42.722900390625,553.856201171875,True,True,0,159,159,858,6864,38.4778828125,28065.369533512454,-7.05109,110.3993,-7.051082,110.3993,1,DELIVERY,-0.111,-69,-78,12.73
160,2026-07-10 16:51:01.249,567,1783677061000.0,1783677061248.571,248.571044921875,205.84814453125,True,True,0,160,160,858,6864,38.68373095703125,28093.46392174894,-7.051091,110.3993,-7.051083,110.3993,1,DELIVERY,-0.11,-69,-77,12.73
161,2026-07-10 16:51:01.495,568,1783677061000.0,1783677061495.012,495.011962890625,246.44091796875,True,True,0,161,161,858,6864,38.930171875,28091.9386513754,-7.051091,110.3993,-7.051083,110.3993,1,DELIVERY,-0.11,-69,-77,12.73
162,2026-07-10 16:51:01.659,569,1783677061000.0,1783677061658.674,658.674072265625,163.662109375,True,True,0,162,162,855,6840,39.093833984375,28149.298440256145,-7.051091,110.3993,-7.051083,110.3993,1,DELIVERY,-0.11,-69,-77,12.73
163,2026-07-10 16:51:02.067,571,1783677062000.0,1783677062067.156,67.156005859375,591.51806640625,True,True,0,163,163,857,6856,39.50231591796875,28031.77419520115,-7.051091,110.3993,-7.051083,110.3993,1,DELIVERY,-0.107,-68,-78,12.73
164,2026-07-10 16:51:02.274,572,1783677062000.0,1783677062272.184,272.18408203125,205.028076171875,True,True,0,164,164,856,6848,39.70734399414062,28059.494489593944,-7.051091,110.3993,-7.051083,110.3993,1,DELIVERY,-0.1,-47,-21,12.73
165,2026-07-10 16:51:02.477,573,1783677062000.0,1783677062477.377,477.376953125,205.19287109375,True,True,0,165,165,854,6832,39.91253686523437,28086.413143446207,-7.051091,110.3993,-7.051083,110.3993,1,DELIVERY,-0.1,-69,-78,12.73
166,2026-07-10 16:51:02.684,574,1783677062000.0,1783677062683.937,683.93701171875,206.56005859375,True,True,0,166,166,854,6832,40.119096923828124,28112.09838898795,-7.051091,110.3993,-7.051083,110.3993,1,DELIVERY,-0.1,-69,-78,12.73
167,2026-07-10 16:51:03.092,576,1783677063000.0,1783677063091.602,91.60205078125,592.3349609375,True,True,0,167,167,853,6824,40.526761962890625,27997.696954890624,-7.051091,110.3993,-7.051084,110.3993,1,DELIVERY,-0.078,-68,-78,12.76
168,2026-07-10 16:51:03.321,577,1783677063000.0,1783677063320.78,320.780029296875,229.177978515625,True,True,0,168,168,859,6872,40.75593994140625,28008.87432951234,-7.051091,110.3993,-7.051084,110.3993,1,DELIVERY,-0.089,-69,-78,12.76
169,2026-07-10 16:51:03.465,578,1783677063000.0,1783677063464.606,464.60595703125,143.825927734375,True,True,0,169,169,857,6856,40.89976586914062,28078.009142503914,-7.051091,110.3993,-7.051084,110.3993,1,DELIVERY,-0.089,-69,-78,12.76
170,2026-07-10 16:51:03.705,579,1783677063000.0,1783677063705.162,705.162109375,240.55615234375,True,True,0,170,170,858,6864,41.14032202148437,28080.6747063551,-7.051091,110.3993,-7.051084,110.3993,1,DELIVERY,-0.089,-69,-78,12.76
171,2026-07-10 16:51:04.115,581,1783677064000.0,1783677064115.176,115.176025390625,589.986083984375,True,True,0,171,171,855,6840,41.5503359375,27968.197459294006,-7.051091,110.3993,-7.051084,110.3993,1,DELIVERY,-0.098,-33,-78,12.72
172,2026-07-10 16:51:04.423,582,1783677064000.0,1783677064422.394,422.39404296875,307.218017578125,True,True,0,172,172,857,6856,41.857553955078124,27926.715480185976,-7.051091,110.3993,-7.051084,110.3993,1,DELIVERY,-0.057,-68,-79,12.72
173,2026-07-10 16:51:04.718,583,1783677064000.0,1783677064717.207,717.20703125,294.81298828125,True,True,0,173,173,857,6856,42.152366943359375,27894.044516644488,-7.051091,110.3993,-7.051084,110.3993,1,DELIVERY,-0.057,-68,-79,12.72
174,2026-07-10 16:51:04.735,584,1783677064000.0,1783677064735.04,735.0400390625,17.8330078125,True,True,0,174,174,858,6864,42.170199951171874,28045.01760412295,-7.051091,110.3993,-7.051084,110.3993,1,DELIVERY,-0.057,-68,-79,12.72
175,2026-07-10 16:51:05.038,585,1783677065000.0,1783677065037.575,37.574951171875,697.465087890625,True,True,0,175,175,853,6824,42.47273486328125,28005.9196524296,-7.051091,110.3993,-7.051084,110.3993,1,DELIVERY,-0.087,-6,-6,12.72
176,2026-07-10 16:51:05.144,586,1783677065000.0,1783677065143.681,143.680908203125,106.10595703125,True,True,0,176,176,860,6880,42.5788408203125,28097.71184351419,-7.051095,110.3993,-7.051085,110.3993,1,DELIVERY,-0.087,-66,-66,12.72
177,2026-07-10 16:51:05.586,587,1783677065000.0,1783677065585.743,585.742919921875,442.06201171875,True,True,0,177,177,858,6864,43.02090283203125,27968.543679751245,-7.051095,110.3993,-7.051085,110.3993,1,DELIVERY,-0.051,-57,-60,12.72
178,2026-07-10 16:51:05.658,588,1783677065000.0,1783677065657.474,657.47412109375,71.731201171875,True,True,0,178,178,854,6832,43.092634033203126,28080.529936221552,-7.051095,110.3993,-7.051085,110.3993,1,DELIVERY,-0.051,6,3,12.72
179,2026-07-10 16:51:05.735,589,1783677065000.0,1783677065735.406,735.406005859375,77.931884765625,True,True,0,179,179,854,6832,43.17056591796875,28188.094691932103,-7.051095,110.3993,-7.051085,110.3993,1,DELIVERY,-0.051,66,63,12.72
180,2026-07-10 16:51:06.061,590,1783677066000.0,1783677066061.192,61.19189453125,674.214111328125,True,True,0,180,180,846,6768,43.496351806640625,28132.566276815476,-7.051095,110.3993,-7.051085,110.3993,1,DELIVERY,-0.041,-36,-36,12.74
181,2026-07-10 16:51:06.169,591,1783677066000.0,1783677066168.867,168.866943359375,107.675048828125,True,True,0,181,181,852,6816,43.60402685546875,28219.412029961975,-7.051095,110.3993,-7.051085,110.3993,1,DELIVERY,0.008,0,0,12.74
182,2026-07-10 16:51:06.351,592,1783677066000.0,1783677066350.644,350.64404296875,181.777099609375,True,True,0,182,182,856,6848,43.78580395507812,28258.656647470307,-7.051096,110.3993,-7.051085,110.3993,1,DELIVERY,0.003,63,63,12.74
183,2026-07-10 16:51:06.558,593,1783677066000.0,1783677066557.791,557.791015625,207.14697265625,True,True,0,183,183,854,6832,43.99295092773438,28280.8944106463,-7.051096,110.3993,-7.051085,110.3993,1,DELIVERY,0.003,76,69,12.74
184,2026-07-10 16:51:06.777,594,1783677066000.0,1783677066777.051,777.051025390625,219.260009765625,True,True,0,184,184,856,6848,44.2122109375,28295.53133564098,-7.051096,110.3993,-7.051085,110.3993,1,DELIVERY,0.003,76,69,12.74
185,2026-07-10 16:51:07.086,595,1783677067000.0,1783677067085.693,85.693115234375,691.35791015625,True,True,0,185,185,852,6816,44.52085302734375,28252.46855057947,-7.051096,110.3993,-7.051085,110.3993,1,DELIVERY,0.042,30,30,12.72
186,2026-07-10 16:51:07.193,596,1783677067000.0,1783677067192.593,192.593017578125,106.89990234375,True,True,0,186,186,853,6824,44.6277529296875,28337.70281897219,-7.051096,110.3993,-7.051085,110.3993,1,DELIVERY,0.092,82,72,12.72
187,2026-07-10 16:51:07.386,597,1783677067000.0,1783677067385.551,385.551025390625,192.9580078125,True,True,0,187,187,855,6840,44.8207109375,28368.31396478783,-7.051096,110.3993,-7.051085,110.3993,1,DELIVERY,0.092,85,76,12.72
188,2026-07-10 16:51:07.597,598,1783677067000.0,1783677067597.267,597.26708984375,211.716064453125,True,True,0,188,188,854,6832,45.032427001953124,28386.65568579187,-7.051096,110.3993,-7.051085,110.3993,1,DELIVERY,0.125,85,76,12.72
189,2026-07-10 16:51:08.112,600,1783677068000.0,1783677068112.402,112.402099609375,484.864990234375,True,True,0,189,189,855,6840,45.54756201171875,28215.780235819126,-7.051096,110.3993,-7.051085,110.3993,1,DELIVERY,0.156,24,24,12.72
190,2026-07-10 16:51:08.416,601,1783677068000.0,1783677068415.651,415.65087890625,303.248779296875,True,True,0,190,190,853,6824,45.850810791015626,28177.996805525665,-7.051095,110.3993,-7.051085,110.3993,1,DELIVERY,0.158,87,85,12.72
191,2026-07-10 16:51:08.621,602,1783677068000.0,1783677068620.298,620.298095703125,204.647216796875,True,True,0,191,191,854,6832,46.0554580078125,28201.130901351124,-7.051095,110.3993,-7.051085,110.3993,1,DELIVERY,0.158,92,84,12.72
192,2026-07-10 16:51:08.631,603,1783677068000.0,1783677068631.343,631.343017578125,11.044921875,True,True,0,192,192,855,6840,46.0665029296875,28342.85037856806,-7.051095,110.3993,-7.051085,110.3993,1,DELIVERY,0.192,93,84,12.72
193,2026-07-10 16:51:09.020,605,1783677069000.0,1783677069020.491,20.490966796875,610.85205078125,True,True,0,193,193,858,6864,46.45565087890625,28253.182878037464,-7.051095,110.3993,-7.051085,110.3993,1,DELIVERY,0.225,21,21,12.72
194,2026-07-10 16:51:09.235,606,1783677069000.0,1783677069234.657,234.656982421875,214.166015625,True,True,0,194,194,853,6824,46.66981689453125,28269.748796777476,-7.051095,110.3993,-7.051085,110.3993,1,DELIVERY,0.214,84,84,12.72
195,2026-07-10 16:51:09.543,607,1783677069000.0,1783677069542.389,542.388916015625,307.73193359375,True,True,0,195,195,853,6824,46.977548828125,28229.825375776865,-7.051095,110.3993,-7.051085,110.3993,1,DELIVERY,0.214,99,92,12.72
196,2026-07-10 16:51:09.783,608,1783677069000.0,1783677069782.242,782.241943359375,239.85302734375,True,True,0,196,196,851,6808,47.21740185546875,28230.608792923533,-7.051095,110.3993,-7.051085,110.3993,1,DELIVERY,0.224,98,92,12.72
